1.216513744638310823e-04,1.507089262762365608e-04,1.044526336727553766e-04,1.176453858485385610e-04,9.737558684989916947e-05,-4.511823174948671527e-04,9.734188527737462951e-05,7.351878752251801924e-05,7.103136511425167643e-05,-4.364561675678363395e-04,-4.418672358603079314e-04,1.105554151050917671e-04,9.384818856349604846e-05,1.148041698049893315e-04,9.138242533723810027e-05,-4.257200272744762802e-04,-1.570688025414809446e-05,9.112623148396455965e-05,1.313045788737221250e-04,1.058694730370049377e-04,1.311877578535599936e-04,-4.330251726606117960e-04,1.017181394847215475e-04,1.090099719285440345e-04,8.975768985602239217e-05,-4.277804196254458282e-04,-4.850228604042838908e-04,9.798499921438011732e-05,8.467555762866665599e-05,-4.552862739373108821e-04,1.101721722598587633e-04,1.211648213617377054e-04,-4.761412445983449629e-04,1.133378238463378590e-04,1.222820035137226304e-04,1.264610685741181662e-04,9.082855711822709910e-05,1.136317918767000193e-04,8.218859504103447804e-05,-4.717496811318273040e-04,9.712818752146532464e-05,1.204843680480442242e-04,1.267559737260119733e-04,1.359198338595700407e-04,1.300732574884391258e-04,8.065142101306244993e-05,7.995347142813049939e-05,9.017999880418037315e-05,9.551328347863220205e-05,1.101869162180458276e-04,-4.549670563982116992e-04,1.107709311316983547e-04,9.012277666812647486e-05,1.111423948278450339e-04,1.155304511145206845e-04,1.311438765175484175e-04,-4.901662585661181650e-04,8.965370299393139524e-05,9.582129879443516051e-05,1.303691460584479678e-04,9.516464106427921521e-05,6.848208349174543118e-05,1.453757979072034133e-04,1.033999634023171276e-04,-4.773376274246412545e-04,7.209330378107798611e-05,1.017088344998018032e-04,8.775888389320187172e-05,1.097671878831833845e-04,1.030298423250448707e-04,1.377538482694097728e-04,1.053236589619002586e-04,7.969811401225060377e-05,-4.847507017264605141e-04,1.290422947566205892e-04,-4.838043117062788487e-04,-4.710120916080759793e-04,1.241998054608348242e-04,1.178877999902406827e-04,6.826672765716970779e-05
1.507089262762365608e-04,2.356167664968053055e-04,1.309048874443445381e-04,1.598539833344134371e-04,9.483631598883524765e-05,-4.657923436416452792e-04,1.286110701918209351e-04,5.866184282471939863e-05,6.188772757971838280e-05,-4.193062558778799060e-04,-4.359810320070861079e-04,1.388858888766809148e-04,1.021037765799831482e-04,1.530922379031090955e-04,8.501392043535786281e-05,-4.079022778090095466e-04,-3.714924755029670928e-04,9.186231735759451788e-05,1.970994590126582367e-04,1.174716494820634546e-04,1.876799202986185382e-04,-4.078772087053490758e-04,9.910637117467806614e-05,1.400265788838066575e-04,9.277527007659112858e-05,-4.133892060987546082e-04,-5.292647353469804574e-04,9.414065251658151510e-05,7.169009150229661126e-05,-4.738941083085788345e-04,1.150570175416519889e-04,1.632853264598574849e-04,-5.078962680104292561e-04,1.281115611077228737e-04,1.670178910200056520e-04,2.015657741620338346e-04,9.776453860410197298e-05,1.191837709135952765e-04,6.667569215956238007e-05,-5.000734124622789253e-04,1.243164391501973200e-04,1.524863224726945873e-04,1.909991537833153924e-04,1.700647563046285603e-04,1.686987700763547919e-04,7.975416990710059166e-05,5.701335173033188989e-05,8.707821169821849375e-05,1.169812955563437866e-04,1.250491475814717167e-04,-4.592111586878469933e-04,1.560792136379813774e-04,9.452697080706259686e-05,1.388898534565770619e-04,1.505566608657016943e-04,2.048594450034232418e-04,-5.451055452435085930e-04,8.637968196960218959e-05,8.911481570888145039e-05,1.710358502177922115e-04,8.887347548892958948e-05,4.455592789598762838e-05,2.260398068012414924e-04,9.735829631676340184e-05,-5.118659518979500229e-04,5.576169626695283573e-05,1.280773127611868633e-04,7.764134321581141391e-05,1.396577335935480309e-04,1.310276274639809784e-04,2.082054564899785110e-04,1.461440907743057039e-04,5.480067590628871283e-05,-5.352860445467080624e-04,1.923938267118832082e-04,-5.486262016285672243e-04,-5.017904792038337374e-04,1.728464315793627607e-04,1.499806591495849546e-04,4.026090808182006362e-05
1.044526336727553766e-04,1.309048874443445381e-04,1.273496268816796668e-04,1.220949652615444957e-04,1.126751132424969103e-04,-4.658386111430857309e-04,1.319936569556866908e-04,1.311105467518504559e-04,1.457587239354208425e-04,-4.583014718282998347e-04,-4.569418963656692858e-04,1.214508759874854412e-04,1.512691352826243680e-04,1.210479634220768929e-04,1.317369859747337976e-04,-4.412017894533070404e-04,-4.732234822697135228e-04,1.264264584888072081e-04,1.137117806744831436e-04,1.373285008989904546e-04,1.228919386951373262e-04,-4.602538921047486745e-04,1.445939907140540237e-04,1.139432191374683200e-04,1.296269776363752379e-04,-4.394231734777459867e-04,-4.394353948688289966e-04,1.134426598722840143e-04,1.252780177355501592e-04,-4.555783745243048469e-04,9.281956361164018078e-05,1.148328559788252699e-04,-4.469603935935022353e-04,1.194876973409764295e-04,1.149712533552999769e-04,1.260127072116138682e-04,1.308627554700084997e-04,1.322664578407263471e-04,1.369919433315914333e-04,-4.470607500249438367e-04,1.397744564854916664e-04,1.307074196855399361e-04,1.098997739553444331e-04,1.524385235786983751e-04,1.407179011871593491e-04,1.305684058750479677e-04,1.453668731268506768e-04,1.455592514620842486e-04,1.236374633610258544e-04,1.395968036718680649e-04,-4.590080310260220365e-04,1.282816722181736766e-04,1.343204023464385298e-04,1.067729246081978940e-04,1.269117818948735322e-04,1.213875762162686101e-04,-4.463657409490306462e-04,1.135261046110189409e-04,1.021469545747879967e-04,1.392163646551273593e-04,1.191891999262647390e-04,1.286000103537309294e-04,1.329217562385766533e-04,1.350107784275679252e-04,-4.447290944197986300e-04,1.373524123165328675e-04,1.220745414842363120e-04,1.512927297347791962e-04,1.419651839084341903e-04,1.163767703911120269e-04,1.204863011926197660e-04,1.338508893136816972e-04,1.456823925068891925e-04,-4.507556066195769480e-04,1.213253003532999651e-04,-4.586357755993953527e-04,-4.578216489093557941e-04,1.013040921595550434e-04,1.526874388726343708e-04,1.363821443558898953e-04
1.176453858485385610e-04,1.598539833344134371e-04,1.220949652615444957e-04,1.296601752944705373e-04,1.033372997856270444e-04,-4.592524556611800117e-04,1.229027093559596697e-04,9.818571290722547711e-05,1.064623403561020107e-04,-4.401269448361900746e-04,-4.454599685164167973e-04,1.219104442244931311e-04,1.229130039890198557e-04,1.270584054958192840e-04,1.081947753545986284e-04,-4.315107730326259421e-04,-3.232201826245426979e-04,1.080296907870393784e-04,1.391505617482255127e-04,1.218709959727328049e-04,1.396774027076552250e-04,-4.367739085412104187e-04,1.199916495837147364e-04,1.188913489254963900e-04,1.097590094652196684e-04,-4.327526894652280803e-04,-4.695028990195764538e-04,1.032068364358222710e-04,1.005942587888843440e-04,-4.579718205321951373e-04,1.011955631751784848e-04,1.276178018893023638e-04,-4.650283024381272022e-04,1.174968128432902229e-04,1.289818659800627684e-04,1.463904808976011318e-04,1.123008602988529407e-04,1.205601763430401435e-04,1.042260527930888851e-04,-4.626791207267116337e-04,1.250502348857646508e-04,1.311653330041802833e-04,1.350124329882704559e-04,1.465327439177469015e-04,1.409334686282486611e-04,1.055590362549127786e-04,1.047632047924298130e-04,1.154879868011327243e-04,1.156072360061968101e-04,1.249529820517329085e-04,-4.532421454420756143e-04,1.315163835776303036e-04,1.134732175630380496e-04,1.155583253758178219e-04,1.290864166624934790e-04,1.452755497185824159e-04,-4.774135119773291209e-04,1.004335616031286582e-04,9.648339426077529024e-05,1.413095686472370710e-04,1.035660208571499550e-04,9.248754744788147152e-05,1.576262698429312689e-04,1.144896978686572387e-04,-4.656538256929949968e-04,1.005869583494589154e-04,1.184525654151215394e-04,1.137910887268889091e-04,1.309154923903398213e-04,1.171629656281197016e-04,1.460103971847294890e-04,1.303920215506893551e-04,1.040163481112437848e-04,-4.759291928315488411e-04,1.405606460188790665e-04,-4.845441119338162752e-04,-4.672367947743889306e-04,1.251106317639096867e-04,1.396771047218869216e-04,9.463732449085676018e-05
9.737558684989916947e-05,9.483631598883524765e-05,1.126751132424969103e-04,1.033372997856270444e-04,1.153994322359672169e-04,-4.799416369251256016e-04,1.119307643777284108e-04,1.300708955820554895e-04,1.377818957656258331e-04,-4.878369596103397134e-04,-4.822357484742398554e-04,1.084904030013639150e-04,1.377305066230334802e-04,1.040884966400369943e-04,1.302091343967755549e-04,-4.746699178067754501e-04,-1.524388344191003500e-04,1.224473225843183358e-04,8.802094115774936457e-05,1.281169143822566295e-04,9.948309864779130698e-05,-4.925627703765844559e-04,1.406143303401773646e-04,1.011535049880814605e-04,1.233660655890292141e-04,-4.720765482189695538e-04,-4.521511195080116967e-04,1.166552542535094006e-04,1.273458775249387896e-04,-4.713975022859366658e-04,9.930299968674314117e-05,9.877527072739762822e-05,-4.621223632530931645e-04,1.146949770487324305e-04,9.776795004264783747e-05,9.142077914385967577e-05,1.225609106471523230e-04,1.292667095484823392e-04,1.369346490597556087e-04,-4.632050886233101956e-04,1.198742086830435944e-04,1.157879506381939315e-04,8.486297266310044126e-05,1.339093790415564239e-04,1.216258683847112681e-04,1.240594674807631514e-04,1.466143630590965017e-04,1.387234027004525128e-04,1.105998305789859625e-04,1.287565372163587717e-04,-4.807007654407150182e-04,1.051187898034807057e-04,1.266729289113373996e-04,9.806766284656614975e-05,1.104390533577315946e-04,8.957231941382053650e-05,-4.525469850576011488e-04,1.146175718289790422e-04,1.092831357927481029e-04,1.196339588526792877e-04,1.214194892462656358e-04,1.319762854084257188e-04,9.750560855857757679e-05,1.352772680536912762e-04,-4.594032041406139648e-04,1.355014289630643721e-04,1.080549598450535558e-04,1.456772262180454163e-04,1.225467871876187616e-04,1.034214786294802586e-04,9.201635424731456874e-05,1.103593702459275091e-04,1.477448828064819154e-04,-4.569330319934535923e-04,9.424213410187231698e-05,-4.554256469120474471e-04,-4.693888448750691564e-04,8.606728545914781655e-05,1.313107340497781435e-04,1.399198031452785677e-04
-4.511823174948671527e-04,-4.657923436416452792e-04,-4.658386111430857309e-04,-4.592524556611800117e-04,-4.799416369251256016e-04,2.251265473689291474e-03,-4.502552521915276890e-04,-4.696648507627108849e-04,-4.798371870077118269e-04,2.266390714269383728e-03,2.262367154629973259e-03,-4.652881824046268384e-04,-4.968554060890798289e-04,-4.615278849088109286e-04,-4.921440874990110981e-04,2.276315165072947608e-03,-8.393201095597851340e-04,-4.768803696788152845e-04,-4.519667726564046664e-04,-4.965083778808770856e-04,-4.665395669826893411e-04,2.268762516625587918e-03,-5.298943658821400615e-04,-4.522254974587256349e-04,-4.758053537557370405e-04,2.275398765558712868e-03,2.241259014412527815e-03,-4.797438827239098409e-04,-4.826829205953376569e-04,2.252464307777460231e-03,-4.646957168416966742e-04,-4.605597806990012477e-04,2.244753784381732249e-03,-4.834949584388910262e-04,-4.595217099143633047e-04,-4.474214843845800648e-04,-4.739985678200629390e-04,-5.122672739187329174e-04,-4.957858672850106244e-04,2.247103676011515290e-03,-4.641881374372329081e-04,-4.888440695024906741e-04,-4.396968322939107652e-04,-5.220507949562710895e-04,-4.958963261233203081e-04,-4.640060094762480086e-04,-5.110036678570982916e-04,-5.026456905014567086e-04,-4.559183642759844662e-04,-4.934251725161626235e-04,2.254579352479824453e-03,-4.590303388474080599e-04,-4.892343630660819309e-04,-4.545787193757511581e-04,-4.755799325788714481e-04,-4.475562346656396175e-04,2.234652740699673203e-03,-4.670903619647668909e-04,-4.694083299601814539e-04,-4.958459307982095252e-04,-4.793831273025822137e-04,-4.743831501200140638e-04,-4.680209738270050190e-04,-5.176823639237280615e-04,2.244454927963599519e-03,-4.839976681572121290e-04,-4.530725121323658138e-04,-5.032816651675372155e-04,-4.737515558306168960e-04,-4.542801736336533479e-04,-4.618410372811252340e-04,-4.601534933029204143e-04,-5.114243331301211596e-04,2.236138502865861726e-03,-4.506379754877919315e-04,2.230547552049308001e-03,2.243197062474041725e-03,-4.469859293141899498e-04,-4.978035190296820848e-04,-4.883146570158142588e-04
9.734188527737462951e-05,1.286110701918209351e-04,1.319936569556866908e-04,1.229027093559596697e-04,1.119307643777284108e-04,-4.502552521915276890e-04,1.408830888460202348e-04,1.417957373972860888e-04,1.620770153971829862e-04,-4.414929123257214059e-04,-4.393979613528868448e-04,1.226665015308802558e-04,1.637514555607130523e-04,1.220181410879206396e-04,1.377694872528224693e-04,-4.232479029711367410e-04,-6.427843292773392043e-04,1.319686209301612048e-04,1.106816966872656641e-04,1.423825818709566161e-04,1.212508272589402574e-04,-4.440992496225784581e-04,1.512807669309181610e-04,1.139341877012712575e-04,1.368018644246679746e-04,-4.207346668323104803e-04,-4.090757185295158978e-04,1.125356149462910111e-04,1.309014680544551106e-04,-4.363206779400938436e-04,8.325792929789210296e-05,1.124560304609955377e-04,-4.200297454582707819e-04,1.175199752517181253e-04,1.125948817354294342e-04,1.291873132243963795e-04,1.385271506256482087e-04,1.325847964249374364e-04,1.463713569158025076e-04,-4.211908923182837677e-04,1.503787019472537705e-04,1.316798372697510595e-04,1.071143113354738858e-04,1.545548322445421596e-04,1.420980954856561730e-04,1.405184996021162000e-04,1.568687145273883234e-04,1.562432885156830799e-04,1.295869687615634844e-04,1.442424717662832846e-04,-4.389354818499742526e-04,1.334970158636092266e-04,1.428831608490169745e-04,1.036606402944498191e-04,1.288630265607173056e-04,1.215416636984388798e-04,-4.175588351199216236e-04,1.154756938482912558e-04,9.846265434267258208e-05,1.403519978107670477e-04,1.204868913676187116e-04,1.391210537542685586e-04,1.324237737207469251e-04,1.380236708281055785e-04,-4.171450455906895944e-04,1.500779470027847906e-04,1.261471572521208947e-04,1.634482005434801353e-04,1.493045544518289643e-04,1.186529021385884162e-04,1.177841033686675981e-04,1.418426312040152318e-04,1.571026592747737447e-04,-4.243971398925087870e-04,1.208267463048580122e-04,-4.366030283621230145e-04,-4.354645692843283808e-04,9.500758907029675316e-05,1.605987886201108066e-04,1.486179859605091496e-04
7.351878752251801924e-05,5.866184282471939863e-05,1.311105467518504559e-04,9.818571290722547711e-05,1.300708955820554895e-04,-4.696648507627108849e-04,1.417957373972860888e-04,1.966741199689600941e-04,2.220911429076325035e-04,-4.905421368560882638e-04,-4.735893240465190103e-04,1.143560535515338137e-04,2.048256686017748340e-04,1.005642359861252618e-04,1.784351119877617645e-04,-4.517279359708914152e-04,-7.110114026444407922e-04,1.610480203997943826e-04,4.963686285077636713e-05,1.657437290140591777e-04,7.897773550408364904e-05,-5.049025175611085523e-04,1.932515557066738162e-04,9.680658166070035299e-05,1.665310978330766909e-04,-4.431746104443099105e-04,-3.666917231415152455e-04,1.332865751710262151e-04,1.748370721771495449e-04,-4.403044386337259439e-04,7.446135707364772652e-05,8.079767133879199083e-05,-4.006646338661886070e-04,1.207981845784941765e-04,7.799996526628711734e-05,6.920225736749894120e-05,1.640935284830364693e-04,1.552885784659991763e-04,2.032016694670683919e-04,-4.055820649302832441e-04,1.619015316413767761e-04,1.240161654740780839e-04,4.639748276429072520e-05,1.612616444080529061e-04,1.348421029756975025e-04,1.775152133370555107e-04,2.288807575888582551e-04,2.043414696791938129e-04,1.327885319454823762e-04,1.667820407461205110e-04,-4.647967897068716863e-04,1.110629669658954721e-04,1.720420820737522173e-04,8.261848974367481415e-05,1.149197817038198404e-04,5.861810929052102353e-05,-3.705993614666149342e-04,1.378615082362917837e-04,1.128522131796526920e-04,1.288509986681552941e-04,1.505425385107212681e-04,2.016705253871670794e-04,6.933206139446174577e-05,1.768926442569224416e-04,-3.919033984884033313e-04,2.103401159213975848e-04,1.223261087829785501e-04,2.274570635845418753e-04,1.583758077377886702e-04,1.072425655674052601e-04,5.624992879748442841e-05,1.306723811634443388e-04,2.318881832750191842e-04,-3.872372951167531033e-04,7.047338814183810212e-05,-3.897302791577960247e-04,-4.291558054473482695e-04,4.343812911135849937e-05,1.735858559468867997e-04,2.217781252056525711e-04
7.103136511425167643e-05,6.188772757971838280e-05,1.457587239354208425e-04,1.064623403561020107e-04,1.377818957656258331e-04,-4.798371870077118269e-04,1.620770153971829862e-04,2.220911429076325035e-04,2.558462663769171092e-04,-4.999705254276198959e-04,-4.810592600466220294e-04,1.240243797555123592e-04,2.338449100914676340e-04,1.090076668839813683e-04,1.976626949876587099e-04,-4.552783014199739825e-04,-9.823985478894417100e-04,1.783890535017321134e-04,5.016162817720390811e-05,1.835796248915071496e-04,8.350909109581730735e-05,-5.161292050101911602e-04,2.145234501759584063e-04,1.036218182932503149e-04,1.861628758533817346e-04,-4.452558089546170841e-04,-3.531055145497816227e-04,1.411636627219435970e-04,1.929974060341892715e-04,-4.438605284297473565e-04,6.821100525721811054e-05,8.410107754277055799e-05,-3.934473621111896145e-04,1.272905774151257866e-04,8.113719118455137765e-05,7.829935477555914028e-05,1.841321356461986919e-04,1.670100187516103873e-04,2.278156371404346228e-04,-3.996697235222230484e-04,1.856975632331104003e-04,1.345145242903015149e-04,4.683889556010601438e-05,1.768928808773375706e-04,1.472928499960026046e-04,2.008967315818503793e-04,2.578239015887551114e-04,2.309086143525601088e-04,1.486578729249711408e-04,1.846264336439765934e-04,-4.696600502784032934e-04,1.250581265372209625e-04,1.934684924001796834e-04,8.469301790683704805e-05,1.255692038465739150e-04,6.363394418837714701e-05,-3.596319662422282231e-04,1.490812523790458757e-04,1.157404684856720630e-04,1.404861058517256828e-04,1.623402178371488125e-04,2.269302302646149629e-04,7.516879772088927317e-05,1.928580895017172785e-04,-3.832155947538125069e-04,2.389483379621108012e-04,1.355862964155285283e-04,2.577094327885204707e-04,1.788251368193182411e-04,1.171531912611797264e-04,5.799850889942218473e-05,1.492417780613004364e-04,2.609969684177731574e-04,-3.801797088923663777e-04,7.565437842744932050e-05,-3.878108999130010942e-04,-4.294572688556145884e-04,3.930334905003094392e-05,1.961644078855592321e-04,2.505501793688147145e-04
-4.364561675678363395e-04,-4.193062558778799060e-04,-4.583014718282998347e-04,-4.401269448361900746e-04,-4.878369596103397134e-04,2.266390714269383728e-03,-4.414929123257214059e-04,-4.905421368560882638e-04,-4.999705254276198959e-04,2.300629451624985455e-03,2.289179239740677090e-03,-4.550553528857594044e-04,-5.050633238355184450e-04,-4.448488506960658574e-04,-5.060696721434091230e-04,2.309419417897938098e-03,-9.862433124082645511e-04,-4.858328014252538576e-04,-4.161878534436596472e-04,-4.991643153007849047e-04,-4.376902481576993784e-04,2.308385106715883997e-03,-5.425079521795989632e-04,-4.393823763480214206e-04,-4.841034194205429977e-04,2.305972735812274275e-03,2.230918245319150547e-03,-4.884514193887159106e-04,-5.002082758519802884e-04,2.263186311541225907e-03,-4.635340905677271298e-04,-4.399615033638072312e-04,2.243960910431212329e-03,-4.805231885934928802e-04,-4.372901028240673039e-04,-4.087015315187737937e-04,-4.800122236073178675e-04,-5.167178947059879873e-04,-5.169787144396126907e-04,2.248844322897729665e-03,-4.590942175102021299e-04,-4.768024285754599717e-04,-4.047366106934106042e-04,-5.104929722741383472e-04,-4.804287101146569386e-04,-4.757366401002377206e-04,-5.381523811137410096e-04,-5.169855431254463890e-04,-4.517338599611985580e-04,-4.940364673238256850e-04,2.274277297549712629e-03,-4.399023634509895099e-04,-4.973712371594593128e-04,-4.422326547140265681e-04,-4.616701507538815085e-04,-4.083465180447312681e-04,2.218588479687928338e-03,-4.764564995887564792e-04,-4.782101946045792676e-04,-4.789077747895460931e-04,-4.907804474775922122e-04,-5.007292438052281724e-04,-4.249647960020150675e-04,-5.305418754456768223e-04,2.241541788217160918e-03,-5.069120320056914875e-04,-4.450467298175799532e-04,-5.229956904854043704e-04,-4.659591427607290216e-04,-4.442994470127451206e-04,-4.236936038030740515e-04,-4.451846060697671795e-04,-5.397944525296209965e-04,2.223999726854116767e-03,-4.177106804383122051e-04,2.211394179323278222e-03,2.245332525278624040e-03,-4.200310777340979847e-04,-4.895144204495901043e-04,-5.183309483336813375e-04
